duration,end,explosive,continuous,stratovolcano,caldera,dome,shield,submarine,complex,lava_cone,pyroclastic_cone,compound,maar,explosion_crater,fissure_vent,subduction,rift,intraplate,continental,ctcrust1,elevation,volume,eruptionssince1960,avgrepose,mafic,intermediate,felsic,summit_crater,h_bw,ellip,meanslope
0.008333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
0.0006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.0076388888888888895,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.59,1916.0,73.0,21.0,1589.857143,0.0,1.0,1.0,0,0.074,1.51,12.3
0.01875,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
1.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
5.7870370370370366e-05,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.31,2697.0,95.0,30.0,513.2333333,1.0,1.0,0.0,0,0.064,2.15,11.4
5.7870370370370366e-05,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.31,2697.0,95.0,30.0,513.2333333,1.0,1.0,0.0,0,0.064,2.15,11.4
5.7870370370370366e-05,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.31,2697.0,95.0,30.0,513.2333333,1.0,1.0,0.0,0,0.064,2.15,11.4
0.0020833333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.010416666666666668,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.16666666666666666,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.011111111111111112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
0.005208333333333334,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.7,354.0,1.07,9.0,7194.888889,1.0,1.0,0.0,1,0.102,1.28,19.9
0.018055555555555557,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
0.0076388888888888895,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.66,1730.0,17.2,17.0,1414.294118,0.0,1.0,0.0,0,0.217,1.33,19.0
0.008333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,3283.0,116.0,12.0,1205.083333,1.0,1.0,0.0,0,0.125,1.42,18.3
1.4583333333333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
0.26111111112499996,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.05555555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.08333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.0625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.09166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.08402777777777778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.024305555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
0.07430555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.0034722222222222225,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.010416666666666668,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.0034722222222222225,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.004861111111111111,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.005555555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.0020833333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.020833333333333336,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.004861111111111111,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.051388888888888894,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.005555555555555556,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.06666666666666667,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.07916666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.0020833333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.16180555555555556,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.0034722222222222225,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.16597222222222222,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.008333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.001388888888888889,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.05347222222222223,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.0004629629629629629,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.82,924.0,3.5,11.0,88402.3,1.0,1.0,0.0,0,0.228,1.42,26.9
0.25,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.65,4754.0,48.0,41.0,280.195122,1.0,1.0,0.0,0,0.19,1.24,19.8
0.013194444444444444,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.004166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0020833333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0015277777777777776,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.0015624999999999999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.0010648148148148147,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.14930555555555555,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.2534722222222222,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.004166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
0.04166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.82,1221.0,54.0,5.0,10760.0,1.0,1.0,0.0,0,0.07,1.52,12.0
0.00041666666666666664,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
0.006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
0.0042824074074074075,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
0.041666666666666664,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.29166666666666663,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.002662037037037037,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.0009606481481481481,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.00045138888888888887,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.0008796296296296296,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.010416666666666668,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.0012384259259259258,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
0.009722222222222222,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
0.02973379629861111,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.004166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.31,2697.0,95.0,30.0,513.2333333,1.0,1.0,0.0,0,0.064,2.15,11.4
0.00032407407407407406,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.82,924.0,3.5,11.0,88402.3,1.0,1.0,0.0,0,0.228,1.42,26.9
0.0038194444444444443,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
0.007905092592592592,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
0.01388888888888889,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
0.0014467592592592592,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.003125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0018518518518518517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0017939814814814815,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0010416666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
0.0020833333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.0,2857.0,98.0,15.0,1446.6,1.0,1.0,0.0,0,0.146,1.2,12.4
0.0012152777777777778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.002777777777777778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.6,3657.0,21.0,5.0,378.2,1.0,1.0,0.0,0,0.194,1.46,23.7
0.0017361111111111112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.004166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.82,1221.0,54.0,5.0,10760.0,1.0,1.0,0.0,0,0.07,1.52,12.0
0.006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.82,1221.0,54.0,5.0,10760.0,1.0,1.0,0.0,0,0.07,1.52,12.0
0.006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.77,2130.0,26.0,19.0,1217.315789,1.0,1.0,0.0,1,0.166,1.27,16.4
0.00625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.6,3657.0,21.0,5.0,378.2,1.0,1.0,0.0,0,0.194,1.46,23.7
0.0018518518518518517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0018518518518518517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.0011921296296296296,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.00023148148148148146,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.59,1916.0,73.0,21.0,1589.857143,0.0,1.0,1.0,0,0.074,1.51,12.3
0.004166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.001388888888888889,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
0.006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.0020833333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.01,3340.0,180.0,8.0,6840.75,1.0,1.0,0.0,0,0.081,1.42,14.5
0.008333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.0003472222222222222,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.82,924.0,3.5,11.0,88402.3,1.0,1.0,0.0,0,0.228,1.42,26.9
0.002777777777777778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.82,924.0,3.5,11.0,88402.3,1.0,1.0,0.0,0,0.228,1.42,26.9
0.020833333333333336,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
0.02777777777777778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.05555555555555556,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.16666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
0.06944444444444445,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
0.001388888888888889,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.005555555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.020833333333333336,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.81,1220.0,20.3,3.0,14214.33333,1.0,1.0,0.0,1,0.118,1.51,17.6
0.0006944444444444445,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.9,1740.0,27.2,4.0,6367.0,1.0,1.0,0.0,0,0.168,1.66,22.2
0.001388888888888889,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.9,1740.0,27.2,4.0,6367.0,1.0,1.0,0.0,0,0.168,1.66,22.2
0.14583333333333331,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.13194444444444445,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.04166666666666667,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.024305555555555556,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.0763888888888889,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.08333333333333334,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.08333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.08611111111111111,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.08333333333333334,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.0076388888888888895,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.008680555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.008333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2460.0,6.9,4.0,110037.0,0.0,1.0,0.0,0,0.19,1.35,18.1
0.08333333333333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
0.001388888888888889,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.16,2426.0,112.0,1.0,8123.0,1.0,1.0,1.0,0,0.114,1.78,16.5
1.3333333333333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
